Elapsed_ms,Direction,SrcIP,DstIP,SrcPort,DstPort,DataLen,Data,RTT_ms,Status
18264.607,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
18266.597,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18266.597,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.989,0
18268.547,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18268.547,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.949,0
18270.546,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18270.546,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.998,0
18272.507,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18272.507,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
18274.677,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18274.677,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.169,0
18276.627,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18276.627,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.950,0
18278.621,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18278.621,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.993,0
18280.599,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18280.599,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.978,0
18282.574,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18282.574,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.974,0
18284.540,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18284.540,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
18286.519,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18286.519,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.978,0
18288.477,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18288.477,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
18290.469,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18290.469,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.991,0
18292.423,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18292.423,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.953,0
18294.568,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18294.568,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.145,0
18296.538,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18296.538,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.969,0
18298.537,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18298.537,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.998,0
18300.487,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18300.487,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.950,0
18302.466,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18302.466,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.978,0
18304.427,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18304.427,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
18306.587,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18306.587,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.160,0
18308.371,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18308.371,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.783,0
18310.512,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18310.512,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.141,0
18312.475,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18312.475,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
18314.460,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18314.460,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.984,0
18316.423,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18316.423,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
18318.418,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18318.418,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.994,0
18320.375,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18320.375,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
18322.528,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18322.528,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.151,0
18324.477,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18324.477,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.948,0
18326.626,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18326.626,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.149,0
18328.592,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18328.592,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.965,0
18330.571,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18330.571,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.979,0
18332.535,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18332.535,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
18334.523,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18334.523,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.988,0
18336.481,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18336.481,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
18338.638,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18338.638,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.155,0
18340.590,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18340.590,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
18342.575,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18342.575,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.985,0
18344.527,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18344.527,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.951,0
18346.507,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18346.507,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.979,0
18348.459,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18348.459,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
18350.614,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18350.614,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.154,0
18352.569,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18352.569,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
18354.569,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18354.569,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.000,0
18356.525,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18356.525,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
18358.353,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18358.353,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.827,0
18360.314,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18360.314,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
18362.607,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18362.607,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.292,0
18364.561,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18364.561,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.953,0
18366.550,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18366.550,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.989,0
18368.513,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18368.513,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
18370.659,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18370.659,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.146,0
18372.615,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18372.615,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
18374.607,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18374.607,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.991,0
18376.402,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18376.402,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.794,0
18378.574,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18378.574,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.171,0
18380.525,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18380.525,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.951,0
18382.519,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18382.519,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.993,0
18384.477,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18384.477,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
18386.468,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18386.468,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.991,0
18388.430,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18388.430,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
18390.433,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18390.433,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.003,0
18392.380,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18392.380,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.946,0
18394.371,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18394.371,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.989,0
18396.327,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18396.327,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
18398.326,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18398.326,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.998,0
18400.118,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18400.118,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.791,0
18402.085,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18402.085,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
18404.053,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18404.053,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
18405.999,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18405.999,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.946,0
18407.963,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18407.963,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
18409.933,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18409.933,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.970,0
18411.940,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18411.940,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.006,0
18413.895,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18413.895,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
18415.864,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18415.864,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
18417.665,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18417.665,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.800,0
18419.597,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18419.597,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.932,0
18421.563,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18421.563,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.965,0
18423.525,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18423.525,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
18425.477,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18425.477,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.950,0
18427.432,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18427.432,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
18429.396,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18429.396,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
18431.439,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18431.439,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.041,0
18433.406,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18433.406,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
18435.337,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18435.337,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.930,0
18437.296,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18437.296,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
18439.336,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18439.336,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.039,0
18441.298,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18441.298,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
18443.352,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18443.352,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.054,0
18445.159,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18445.159,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.807,0
18447.199,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18447.199,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.038,0
18449.143,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18449.143,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.944,0
18451.173,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18451.173,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.029,0
18453.143,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18453.143,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.970,0
18454.995,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18454.995,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.851,0
18456.959,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18456.959,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
18459.212,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18459.212,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.252,0
18461.181,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18461.181,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
18463.351,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18463.351,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.169,0
18465.347,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18465.347,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.996,0
18467.367,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18467.367,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.019,0
18469.350,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18469.350,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.982,0
18471.358,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18471.358,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.007,0
18473.190,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
18473.190,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.830,0
18475.253,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
